InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536395,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-16 12:14:00,1.9,13086,United Kingdom
536395,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-16 12:14:00,7.04,13086,United Kingdom
536395,21212,PACK OF 72 SKULL CAKE CASES,2,2011-11-16 12:14:00,2.87,13086,United Kingdom
536395,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-11-16 12:14:00,4.33,13086,United Kingdom
536395,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-11-16 12:14:00,2.12,13086,United Kingdom
536395,47566,PARTY BUNTING,24,2011-11-16 12:14:00,4.76,13086,United Kingdom
536396,21754,HOME BUILDING BLOCK WORD,2,2011-10-24 14:44:00,5.83,14394,United Kingdom
536396,23203,JUMBO BAG BAROQUE BLACK WHITE,2,2011-10-24 14:44:00,1.88,14394,United Kingdom
536396,48187,DOORMAT FAIRY CAKE,48,2011-10-24 14:44:00,7.34,14394,United Kingdom
536396,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-10-24 14:44:00,9.49,14394,United Kingdom
536396,22615,SET OF 6 WOODLAND PAPER PLATES,3,2011-10-24 14:44:00,3.34,14394,United Kingdom
536397,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-12-26 17:47:00,10.61,16415,Germany
536397,48187,DOORMAT FAIRY CAKE,1,2010-12-26 17:47:00,6.96,16415,Germany
536397,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2010-12-26 17:47:00,4.47,16415,Germany
536397,22632,HAND WARMER RED POLKA DOT,12,2010-12-26 17:47:00,1.93,16415,Germany
536397,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-12-26 17:47:00,2.74,16415,Germany
536397,21212,PACK OF 72 SKULL CAKE CASES,1,2010-12-26 17:47:00,2.96,16415,Germany
536397,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-12-26 17:47:00,9.94,16415,Germany
536397,22745,POPPY'S PLAYHOUSE BEDROOM,3,2010-12-26 17:47:00,2.04,16415,Germany
536397,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-26 17:47:00,6.95,16415,Germany
536397,47566,PARTY BUNTING,6,2010-12-26 17:47:00,4.89,16415,Germany
536397,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2010-12-26 17:47:00,2.14,16415,Germany
536397,21777,RECIPE BOX WITH METAL HEART,2,2010-12-26 17:47:00,8.51,16415,Germany
536398,22615,SET OF 6 WOODLAND PAPER PLATES,3,2011-03-26 14:54:00,3.21,16911,United Kingdom
536398,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-03-26 14:54:00,1.96,16911,United Kingdom
536398,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-03-26 14:54:00,4.41,16911,United Kingdom
536398,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-03-26 14:54:00,6.52,16911,United Kingdom
536398,71053,WHITE METAL LANTERN,24,2011-03-26 14:54:00,3.54,16911,United Kingdom
536398,21755,LOVE BUILDING BLOCK WORD,1,2011-03-26 14:54:00,6.47,16911,United Kingdom
536398,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-03-26 14:54:00,3.54,16911,United Kingdom
536398,21754,HOME BUILDING BLOCK WORD,1,2011-03-26 14:54:00,6.23,16911,United Kingdom
536398,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-03-26 14:54:00,3.0,16911,United Kingdom
536398,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-03-26 14:54:00,2.03,16911,United Kingdom
536398,22196,SMALL HEART MEASURING SPOONS,2,2011-03-26 14:54:00,0.82,16911,United Kingdom
536398,22196,SMALL HEART MEASURING SPOONS,4,2011-03-26 14:54:00,0.86,16911,United Kingdom
536398,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-03-26 14:54:00,1.83,16911,United Kingdom
536399,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-06-27 12:02:00,1.98,18000,United Kingdom
536399,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-06-27 12:02:00,6.51,18000,United Kingdom
536399,22196,SMALL HEART MEASURING SPOONS,3,2011-06-27 12:02:00,0.92,18000,United Kingdom
536399,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-06-27 12:02:00,3.42,18000,United Kingdom
536399,22633,HAND WARMER UNION JACK,6,2011-06-27 12:02:00,2.02,18000,United Kingdom
536399,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-06-27 12:02:00,8.03,18000,United Kingdom
536399,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-27 12:02:00,13.97,18000,United Kingdom
536399,21777,RECIPE BOX WITH METAL HEART,1,2011-06-27 12:02:00,7.84,18000,United Kingdom
536399,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-06-27 12:02:00,2.89,18000,United Kingdom
536399,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-06-27 12:02:00,2.89,18000,United Kingdom
536400,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-02-14 17:00:00,1.86,14617,Germany
536400,85099B,JUMBO BAG RED RETROSPOT,12,2011-02-14 17:00:00,1.88,14617,Germany
536400,22632,HAND WARMER RED POLKA DOT,6,2011-02-14 17:00:00,1.76,14617,Germany
536400,22310,IVORY KNITTED MUG COSY,1,2011-02-14 17:00:00,1.71,14617,Germany
536400,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-02-14 17:00:00,4.07,14617,Germany
536400,22195,LARGE HEART MEASURING SPOONS,1,2011-02-14 17:00:00,1.21,14617,Germany
536401,47566B,TEA TIME PARTY BUNTING,6,2011-08-20 17:06:00,4.73,16048,United Kingdom
536401,22195,LARGE HEART MEASURING SPOONS,3,2011-08-20 17:06:00,1.24,16048,United Kingdom
536401,71053,WHITE METAL LANTERN,2,2011-08-20 17:06:00,3.25,16048,United Kingdom
536401,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-08-20 17:06:00,3.42,16048,United Kingdom
536401,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-20 17:06:00,1.87,16048,United Kingdom
536401,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-20 17:06:00,12.4,16048,United Kingdom
536402,23200,JUMBO BAG VINTAGE RED PAISLEY,2,2011-09-07 13:24:00,2.0,17239,United Kingdom
536402,22633,HAND WARMER UNION JACK,4,2011-09-07 13:24:00,1.99,17239,United Kingdom
536402,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-09-07 13:24:00,3.12,17239,United Kingdom
536402,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-09-07 13:24:00,2.11,17239,United Kingdom
536402,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-09-07 13:24:00,1.97,17239,United Kingdom
536402,21755,LOVE BUILDING BLOCK WORD,4,2011-09-07 13:24:00,6.03,17239,United Kingdom
536402,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-09-07 13:24:00,7.38,17239,United Kingdom
536402,23203,JUMBO BAG BAROQUE BLACK WHITE,6,2011-09-07 13:24:00,1.87,17239,United Kingdom
536402,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-09-07 13:24:00,7.76,17239,United Kingdom
536402,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-09-07 13:24:00,7.23,17239,United Kingdom
536403,22617,SET OF 6 WOODLAND NAPKINS,4,2011-09-14 13:42:00,3.64,13347,United Kingdom
536403,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-09-14 13:42:00,10.35,13347,United Kingdom
536403,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-09-14 13:42:00,3.03,13347,United Kingdom
536403,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-09-14 13:42:00,1.92,13347,United Kingdom
536403,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-09-14 13:42:00,2.97,13347,United Kingdom
536403,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-09-14 13:42:00,2.9,13347,United Kingdom
536403,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-09-14 13:42:00,3.23,13347,United Kingdom
536403,47566B,TEA TIME PARTY BUNTING,3,2011-09-14 13:42:00,5.2,13347,United Kingdom
536403,22423,REGENCY CAKESTAND 3 TIER,6,2011-09-14 13:42:00,13.89,13347,United Kingdom
536404,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-19 12:58:00,2.11,15129,United Kingdom
536404,22615,SET OF 6 WOODLAND PAPER PLATES,4,2011-04-19 12:58:00,3.24,15129,United Kingdom
536404,71053,WHITE METAL LANTERN,3,2011-04-19 12:58:00,3.27,15129,United Kingdom
536405,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2011-05-24 10:23:00,3.07,14898,United Kingdom
536405,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-05-24 10:23:00,1.65,14898,United Kingdom
536405,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-05-24 10:23:00,7.58,14898,United Kingdom
536405,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-05-24 10:23:00,2.19,14898,United Kingdom
536405,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-05-24 10:23:00,2.23,14898,United Kingdom
536405,22617,SET OF 6 WOODLAND NAPKINS,4,2011-05-24 10:23:00,3.26,14898,United Kingdom
536405,21212,PACK OF 72 SKULL CAKE CASES,4,2011-05-24 10:23:00,3.02,14898,United Kingdom
536405,84406B,CREAM CUPID HEARTS COAT HANGER,48,2011-05-24 10:23:00,2.7,14898,United Kingdom
536406,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-05-04 11:49:00,9.94,13470,United Kingdom
536406,22617,SET OF 6 WOODLAND NAPKINS,2,2011-05-04 11:49:00,3.29,13470,United Kingdom
536406,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2011-05-04 11:49:00,3.84,13470,United Kingdom
536406,48187,DOORMAT FAIRY CAKE,12,2011-05-04 11:49:00,6.8,13470,United Kingdom
536407,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-07-24 09:55:00,2.98,14910,United Kingdom
536408,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-11 13:10:00,6.5,17409,United Kingdom
536408,22310,IVORY KNITTED MUG COSY,2,2010-12-11 13:10:00,1.68,17409,United Kingdom
536408,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-11 13:10:00,7.72,17409,United Kingdom
536408,21777,RECIPE BOX WITH METAL HEART,6,2010-12-11 13:10:00,7.82,17409,United Kingdom
536408,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-12-11 13:10:00,3.48,17409,United Kingdom
536408,22356,CHARLOTTE BAG SUKI DESIGN,6,2010-12-11 13:10:00,1.62,17409,United Kingdom
536408,48187,DOORMAT FAIRY CAKE,6,2010-12-11 13:10:00,7.5,17409,United Kingdom
536409,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-01-22 10:16:00,1.8,13962,United Kingdom
536409,85099B,JUMBO BAG RED RETROSPOT,3,2011-01-22 10:16:00,2.13,13962,United Kingdom
536409,23200,JUMBO BAG VINTAGE RED PAISLEY,6,2011-01-22 10:16:00,2.07,13962,United Kingdom
536409,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,12,2011-01-22 10:16:00,2.05,13962,United Kingdom
536410,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-05-15 13:09:00,2.04,15948,United Kingdom
536410,21212,PACK OF 72 SKULL CAKE CASES,3,2011-05-15 13:09:00,2.83,15948,United Kingdom
536410,21754,HOME BUILDING BLOCK WORD,1,2011-05-15 13:09:00,6.06,15948,United Kingdom
536410,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-05-15 13:09:00,7.25,15948,United Kingdom
536410,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-05-15 13:09:00,7.97,15948,United Kingdom
536410,23200,JUMBO BAG VINTAGE RED PAISLEY,24,2011-05-15 13:09:00,2.02,15948,United Kingdom
536410,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-05-15 13:09:00,2.8,15948,United Kingdom
536410,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-05-15 13:09:00,2.1,15948,United Kingdom
536410,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-05-15 13:09:00,1.85,15948,United Kingdom
536410,21777,RECIPE BOX WITH METAL HEART,1,2011-05-15 13:09:00,8.72,15948,United Kingdom
536411,47566,PARTY BUNTING,12,2011-04-06 15:28:00,4.97,16639,United Kingdom
536412,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-05-23 17:03:00,3.39,17514,United Kingdom
536412,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-05-23 17:03:00,6.7,17514,United Kingdom
536412,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-23 17:03:00,13.78,17514,United Kingdom
536412,21212,PACK OF 72 SKULL CAKE CASES,12,2011-05-23 17:03:00,3.1,17514,United Kingdom
536412,21754,HOME BUILDING BLOCK WORD,4,2011-05-23 17:03:00,6.52,17514,United Kingdom
536412,22615,SET OF 6 WOODLAND PAPER PLATES,4,2011-05-23 17:03:00,3.27,17514,United Kingdom
536412,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-23 17:03:00,7.62,17514,United Kingdom
536412,21777,RECIPE BOX WITH METAL HEART,4,2011-05-23 17:03:00,8.52,17514,United Kingdom
536412,22195,LARGE HEART MEASURING SPOONS,4,2011-05-23 17:03:00,1.21,17514,United Kingdom
536412,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-05-23 17:03:00,1.66,17514,United Kingdom
536412,85099B,JUMBO BAG RED RETROSPOT,2,2011-05-23 17:03:00,2.13,17514,United Kingdom
536412,85116,BLACK CANDELABRA T-LIGHT HOLDER,48,2011-05-23 17:03:00,2.06,17514,United Kingdom
536412,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-05-23 17:03:00,1.63,17514,United Kingdom
536413,47566B,TEA TIME PARTY BUNTING,2,2011-09-03 16:02:00,4.8,17768,United Kingdom
536413,47566,PARTY BUNTING,4,2011-09-03 16:02:00,4.84,17768,United Kingdom
536413,47566B,TEA TIME PARTY BUNTING,1,2011-09-03 16:02:00,5.3,17768,United Kingdom
536413,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-09-03 16:02:00,1.87,17768,United Kingdom
536413,22310,IVORY KNITTED MUG COSY,3,2011-09-03 16:02:00,1.81,17768,United Kingdom
536413,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-09-03 16:02:00,1.92,17768,United Kingdom
536413,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-09-03 16:02:00,2.12,17768,United Kingdom
536413,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-09-03 16:02:00,3.24,17768,United Kingdom
536413,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2011-09-03 16:02:00,10.61,17768,United Kingdom
536413,22616,SET OF 6 WOODLAND PAPER CUPS,6,2011-09-03 16:02:00,3.69,17768,United Kingdom
536413,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-03 16:02:00,12.38,17768,United Kingdom
536413,23203,JUMBO BAG BAROQUE BLACK WHITE,3,2011-09-03 16:02:00,2.11,17768,United Kingdom
536413,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-09-03 16:02:00,4.49,17768,United Kingdom
536414,22617,SET OF 6 WOODLAND NAPKINS,12,2011-02-21 12:28:00,3.25,16551,United Kingdom
536414,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,24,2011-02-21 12:28:00,2.11,16551,United Kingdom
536415,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-08-15 13:15:00,6.64,15509,Norway
536415,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-08-15 13:15:00,4.57,15509,Norway
536415,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-08-15 13:15:00,1.64,15509,Norway
536415,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-08-15 13:15:00,2.06,15509,Norway
536415,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-08-15 13:15:00,1.98,15509,Norway
536415,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-08-15 13:15:00,7.29,15509,Norway
536415,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-08-15 13:15:00,1.74,15509,Norway
536416,22616,SET OF 6 WOODLAND PAPER CUPS,3,2011-04-27 11:19:00,3.52,13344,United Kingdom
536416,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-04-27 11:19:00,3.28,13344,United Kingdom
536417,22622,BOX OF VINTAGE ALPHABET BLOCKS,3,2011-10-20 16:36:00,10.09,14327,United Kingdom
536418,22195,LARGE HEART MEASURING SPOONS,6,2011-03-06 09:33:00,1.29,15300,United Kingdom
536418,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-03-06 09:33:00,1.7,15300,United Kingdom
536418,23203,JUMBO BAG BAROQUE BLACK WHITE,2,2011-03-06 09:33:00,1.87,15300,United Kingdom
536418,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-03-06 09:33:00,6.67,15300,United Kingdom
536418,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-03-06 09:33:00,3.4,15300,United Kingdom
536418,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-03-06 09:33:00,4.53,15300,United Kingdom
536418,21777,RECIPE BOX WITH METAL HEART,2,2011-03-06 09:33:00,7.71,15300,United Kingdom
536419,22632,HAND WARMER RED POLKA DOT,6,2011-02-28 15:44:00,1.78,16266,United Kingdom
536419,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-02-28 15:44:00,1.86,16266,United Kingdom
536419,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-02-28 15:44:00,2.27,16266,United Kingdom
536419,21754,HOME BUILDING BLOCK WORD,48,2011-02-28 15:44:00,6.11,16266,United Kingdom
536419,22196,SMALL HEART MEASURING SPOONS,1,2011-02-28 15:44:00,0.87,16266,United Kingdom
536419,22745,POPPY'S PLAYHOUSE BEDROOM,12,2011-02-28 15:44:00,2.09,16266,United Kingdom
536419,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-02-28 15:44:00,3.66,16266,United Kingdom
536419,22633,HAND WARMER UNION JACK,2,2011-02-28 15:44:00,1.98,16266,United Kingdom
536419,22615,SET OF 6 WOODLAND PAPER PLATES,12,2011-02-28 15:44:00,3.58,16266,United Kingdom
536419,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-02-28 15:44:00,6.76,16266,United Kingdom
536419,85116,BLACK CANDELABRA T-LIGHT HOLDER,6,2011-02-28 15:44:00,2.11,16266,United Kingdom
536420,85099B,JUMBO BAG RED RETROSPOT,2,2011-12-08 14:05:00,2.01,15873,United Kingdom
536420,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-12-08 14:05:00,7.64,15873,United Kingdom
536421,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-07-07 10:44:00,2.91,15982,United Kingdom
536421,47566B,TEA TIME PARTY BUNTING,1,2011-07-07 10:44:00,5.44,15982,United Kingdom
536421,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-07-07 10:44:00,3.26,15982,United Kingdom
536421,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-07-07 10:44:00,6.93,15982,United Kingdom
536421,47566,PARTY BUNTING,1,2011-07-07 10:44:00,5.41,15982,United Kingdom
536421,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-07 10:44:00,13.41,15982,United Kingdom
536421,22632,HAND WARMER RED POLKA DOT,6,2011-07-07 10:44:00,1.78,15982,United Kingdom
536421,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2011-07-07 10:44:00,6.78,15982,United Kingdom
536421,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-07-07 10:44:00,2.86,15982,United Kingdom
536421,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-07-07 10:44:00,6.79,15982,United Kingdom
536421,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-07-07 10:44:00,2.86,15982,United Kingdom
536421,21755,LOVE BUILDING BLOCK WORD,1,2011-07-07 10:44:00,6.23,15982,United Kingdom
536422,22633,HAND WARMER UNION JACK,1,2011-03-06 15:33:00,1.83,15516,EIRE
536422,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2011-03-06 15:33:00,1.92,15516,EIRE
536422,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-03-06 15:33:00,2.06,15516,EIRE
536422,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-03-06 15:33:00,3.45,15516,EIRE
536422,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-03-06 15:33:00,2.14,15516,EIRE
536422,21755,LOVE BUILDING BLOCK WORD,4,2011-03-06 15:33:00,6.25,15516,EIRE
536422,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-03-06 15:33:00,3.04,15516,EIRE
536422,47566,PARTY BUNTING,24,2011-03-06 15:33:00,5.23,15516,EIRE
536422,85099B,JUMBO BAG RED RETROSPOT,3,2011-03-06 15:33:00,2.08,15516,EIRE
536422,22633,HAND WARMER UNION JACK,6,2011-03-06 15:33:00,2.03,15516,EIRE
536422,22310,IVORY KNITTED MUG COSY,1,2011-03-06 15:33:00,1.76,15516,EIRE
536422,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-03-06 15:33:00,3.06,15516,EIRE
536423,23203,JUMBO BAG BAROQUE BLACK WHITE,6,2011-10-10 09:04:00,2.01,14879,United Kingdom
536423,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,2011-10-10 09:04:00,2.84,14879,United Kingdom
536423,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-10-10 09:04:00,3.45,14879,United Kingdom
536424,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-09-09 17:11:00,3.64,13403,United Kingdom
536424,21754,HOME BUILDING BLOCK WORD,2,2011-09-09 17:11:00,5.8,13403,United Kingdom
536424,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,24,2011-09-09 17:11:00,3.76,13403,United Kingdom
536424,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-09-09 17:11:00,10.72,13403,United Kingdom
536424,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-09-09 17:11:00,2.92,13403,United Kingdom
536424,47566B,TEA TIME PARTY BUNTING,3,2011-09-09 17:11:00,5.1,13403,United Kingdom
536424,47566,PARTY BUNTING,3,2011-09-09 17:11:00,5.14,13403,United Kingdom
536424,47566,PARTY BUNTING,4,2011-09-09 17:11:00,5.19,13403,United Kingdom
536424,22423,REGENCY CAKESTAND 3 TIER,24,2011-09-09 17:11:00,12.76,13403,United Kingdom
536424,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-09-09 17:11:00,2.95,13403,United Kingdom
536424,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-09-09 17:11:00,3.0,13403,United Kingdom
536424,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-09-09 17:11:00,4.45,13403,United Kingdom
536424,22616,SET OF 6 WOODLAND PAPER CUPS,1,2011-09-09 17:11:00,3.51,13403,United Kingdom
536424,22196,SMALL HEART MEASURING SPOONS,24,2011-09-09 17:11:00,0.84,13403,United Kingdom
536424,23203,JUMBO BAG BAROQUE BLACK WHITE,6,2011-09-09 17:11:00,1.92,13403,United Kingdom
536425,23200,JUMBO BAG VINTAGE RED PAISLEY,3,2011-01-07 08:10:00,1.91,15947,United Kingdom
536425,21755,LOVE BUILDING BLOCK WORD,2,2011-01-07 08:10:00,6.42,15947,United Kingdom
536425,48187,DOORMAT FAIRY CAKE,1,2011-01-07 08:10:00,7.76,15947,United Kingdom
536425,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-01-07 08:10:00,6.93,15947,United Kingdom
536425,22310,IVORY KNITTED MUG COSY,1,2011-01-07 08:10:00,1.68,15947,United Kingdom
536425,22310,IVORY KNITTED MUG COSY,1,2011-01-07 08:10:00,1.6,15947,United Kingdom
536425,22112,CHOCOLATE HOT WATER BOTTLE,2,2011-01-07 08:10:00,7.29,15947,United Kingdom
536425,47566,PARTY BUNTING,24,2011-01-07 08:10:00,5.31,15947,United Kingdom
536426,21754,HOME BUILDING BLOCK WORD,1,2011-02-20 15:32:00,6.1,16170,United Kingdom
536426,22615,SET OF 6 WOODLAND PAPER PLATES,24,2011-02-20 15:32:00,3.46,16170,United Kingdom
536426,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-02-20 15:32:00,2.18,16170,United Kingdom
536426,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-02-20 15:32:00,10.19,16170,United Kingdom
536427,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-04-26 16:00:00,4.5,13226,United Kingdom
536427,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-04-26 16:00:00,6.46,13226,United Kingdom
536427,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-04-26 16:00:00,2.89,13226,United Kingdom
536427,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-04-26 16:00:00,3.42,13226,United Kingdom
536427,21212,PACK OF 72 RETROSPOT CAKE CASES,48,2011-04-26 16:00:00,2.93,13226,United Kingdom
536427,47566B,TEA TIME PARTY BUNTING,48,2011-04-26 16:00:00,4.79,13226,United Kingdom
536427,22615,SET OF 6 WOODLAND PAPER PLATES,48,2011-04-26 16:00:00,3.39,13226,United Kingdom
536427,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-04-26 16:00:00,3.22,13226,United Kingdom
536428,21777,RECIPE BOX WITH METAL HEART,3,2011-06-24 16:02:00,8.51,12717,United Kingdom
536428,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-06-24 16:02:00,1.76,12717,United Kingdom
536428,21755,LOVE BUILDING BLOCK WORD,2,2011-06-24 16:02:00,6.48,12717,United Kingdom
536428,22615,SET OF 6 WOODLAND PAPER PLATES,4,2011-06-24 16:02:00,3.7,12717,United Kingdom
536428,21754,HOME BUILDING BLOCK WORD,3,2011-06-24 16:02:00,6.18,12717,United Kingdom
536428,22356,CHARLOTTE BAG SUKI DESIGN,4,2011-06-24 16:02:00,1.7,12717,United Kingdom
536428,21754,HOME BUILDING BLOCK WORD,1,2011-06-24 16:02:00,6.08,12717,United Kingdom
536428,21777,RECIPE BOX WITH METAL HEART,48,2011-06-24 16:02:00,8.36,12717,United Kingdom
536428,21212,PACK OF 72 SKULL CAKE CASES,12,2011-06-24 16:02:00,2.94,12717,United Kingdom
536429,21212,PACK OF 72 SKULL CAKE CASES,4,2010-12-14 17:30:00,3.06,14521,Switzerland
536429,21212,PACK OF 72 SKULL CAKE CASES,3,2010-12-14 17:30:00,3.02,14521,Switzerland
536429,47566B,TEA TIME PARTY BUNTING,2,2010-12-14 17:30:00,5.28,14521,Switzerland
536429,22310,IVORY KNITTED MUG COSY,24,2010-12-14 17:30:00,1.58,14521,Switzerland
536429,22633,HAND WARMER UNION JACK,2,2010-12-14 17:30:00,1.81,14521,Switzerland
536429,22616,SET OF 6 WOODLAND PAPER CUPS,4,2010-12-14 17:30:00,3.28,14521,Switzerland
536429,22616,SET OF 6 WOODLAND PAPER CUPS,3,2010-12-14 17:30:00,3.46,14521,Switzerland
536429,23203,JUMBO BAG BAROQUE BLACK WHITE,4,2010-12-14 17:30:00,2.11,14521,Switzerland
