InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month,Year,DayOfWeek
536389,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-11-17 08:09:00,4.64,13568,United Kingdom,4.64,2011-11,2011,Thursday
536389,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-17 08:09:00,2.08,13568,United Kingdom,2.08,2011-11,2011,Thursday
536389,22310,IVORY KNITTED MUG COSY,1,2011-11-17 08:09:00,1.61,13568,United Kingdom,1.61,2011-11,2011,Thursday
536389,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-11-17 08:09:00,2.58,13568,United Kingdom,10.32,2011-11,2011,Thursday
536389,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-11-17 08:09:00,1.94,13568,United Kingdom,1.94,2011-11,2011,Thursday
536390,21212,PACK OF 72 SKULL CAKE CASES,24,2011-07-21 09:43:00,3.1,14258,EIRE,74.4,2011-07,2011,Thursday
536390,22617,SET OF 6 WOODLAND NAPKINS,1,2011-07-21 09:43:00,3.26,14258,EIRE,3.26,2011-07,2011,Thursday
536390,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-07-21 09:43:00,1.84,14258,EIRE,11.04,2011-07,2011,Thursday
536390,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-07-21 09:43:00,3.25,14258,EIRE,19.5,2011-07,2011,Thursday
536390,22423,REGENCY CAKESTAND 3 TIER,3,2011-07-21 09:43:00,13.54,14258,EIRE,40.62,2011-07,2011,Thursday
536390,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-07-21 09:43:00,10.11,14258,EIRE,20.22,2011-07,2011,Thursday
536390,21754,HOME BUILDING BLOCK WORD,24,2011-07-21 09:43:00,6.28,14258,EIRE,150.72,2011-07,2011,Thursday
536390,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-07-21 09:43:00,1.7,14258,EIRE,3.4,2011-07,2011,Thursday
536390,22423,REGENCY CAKESTAND 3 TIER,2,2011-07-21 09:43:00,12.19,14258,EIRE,24.38,2011-07,2011,Thursday
536390,21755,LOVE BUILDING BLOCK WORD,1,2011-07-21 09:43:00,6.19,14258,EIRE,6.19,2011-07,2011,Thursday
536390,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2011-07-21 09:43:00,4.1,14258,EIRE,24.6,2011-07,2011,Thursday
536390,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-07-21 09:43:00,3.06,14258,EIRE,3.06,2011-07,2011,Thursday
536391,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-17 17:02:00,2.12,13781,United Kingdom,2.12,2011-04,2011,Sunday
536391,21212,PACK OF 72 SKULL CAKE CASES,6,2011-04-17 17:02:00,3.0,13781,United Kingdom,18.0,2011-04,2011,Sunday
536391,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-04-17 17:02:00,7.81,13781,United Kingdom,15.62,2011-04,2011,Sunday
536391,21755,LOVE BUILDING BLOCK WORD,12,2011-04-17 17:02:00,6.25,13781,United Kingdom,75.0,2011-04,2011,Sunday
536391,21777,RECIPE BOX WITH METAL HEART,2,2011-04-17 17:02:00,8.04,13781,United Kingdom,16.08,2011-04,2011,Sunday
536391,22615,SET OF 6 WOODLAND PAPER PLATES,3,2011-04-17 17:02:00,3.61,13781,United Kingdom,10.83,2011-04,2011,Sunday
536391,23200,JUMBO BAG VINTAGE RED PAISLEY,1,2011-04-17 17:02:00,1.88,13781,United Kingdom,1.88,2011-04,2011,Sunday
536391,22633,HAND WARMER UNION JACK,2,2011-04-17 17:02:00,2.03,13781,United Kingdom,4.06,2011-04,2011,Sunday
536391,22356,CHARLOTTE BAG SUKI DESIGN,1,2011-04-17 17:02:00,1.77,13781,United Kingdom,1.77,2011-04,2011,Sunday
536391,22196,SMALL HEART MEASURING SPOONS,1,2011-04-17 17:02:00,0.87,13781,United Kingdom,0.87,2011-04,2011,Sunday
536391,22195,LARGE HEART MEASURING SPOONS,6,2011-04-17 17:02:00,1.26,13781,United Kingdom,7.56,2011-04,2011,Sunday
536391,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-17 17:02:00,2.07,13781,United Kingdom,2.07,2011-04,2011,Sunday
536391,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-17 17:02:00,2.86,13781,United Kingdom,2.86,2011-04,2011,Sunday
536391,85116,BLACK CANDELABRA T-LIGHT HOLDER,48,2011-04-17 17:02:00,2.03,13781,United Kingdom,97.44,2011-04,2011,Sunday
536392,22616,SET OF 6 WOODLAND PAPER CUPS,48,2011-11-29 10:19:00,3.25,16858,United Kingdom,156.0,2011-11,2011,Tuesday
536392,22633,HAND WARMER UNION JACK,1,2011-11-29 10:19:00,1.89,16858,United Kingdom,1.89,2011-11,2011,Tuesday
536392,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-11-29 10:19:00,1.73,16858,United Kingdom,6.92,2011-11,2011,Tuesday
536392,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-11-29 10:19:00,1.74,16858,United Kingdom,3.48,2011-11,2011,Tuesday
536393,22423,REGENCY CAKESTAND 3 TIER,12,2011-04-04 15:35:00,13.08,13530,United Kingdom,156.96,2011-04,2011,Monday
536393,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-04-04 15:35:00,3.36,13530,United Kingdom,20.16,2011-04,2011,Monday
536393,22616,SET OF 6 WOODLAND PAPER CUPS,6,2011-04-04 15:35:00,3.37,13530,United Kingdom,20.22,2011-04,2011,Monday
536393,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-04-04 15:35:00,5.31,13530,United Kingdom,5.31,2011-04,2011,Monday
536393,21754,HOME BUILDING BLOCK WORD,3,2011-04-04 15:35:00,6.4,13530,United Kingdom,19.2,2011-04,2011,Monday
536393,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-04-04 15:35:00,2.27,13530,United Kingdom,4.54,2011-04,2011,Monday
536393,23203,JUMBO BAG BAROQUE BLACK WHITE,3,2011-04-04 15:35:00,1.95,13530,United Kingdom,5.85,2011-04,2011,Monday
536393,22196,SMALL HEART MEASURING SPOONS,24,2011-04-04 15:35:00,0.86,13530,United Kingdom,20.64,2011-04,2011,Monday
536394,22616,SET OF 6 WOODLAND PAPER CUPS,4,2011-04-02 17:24:00,3.22,14259,Germany,12.88,2011-04,2011,Saturday
536394,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-04-02 17:24:00,6.8,14259,Germany,27.2,2011-04,2011,Saturday
536394,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-04-02 17:24:00,1.73,14259,Germany,1.73,2011-04,2011,Saturday
536394,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-04-02 17:24:00,1.81,14259,Germany,3.62,2011-04,2011,Saturday
536394,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-04-02 17:24:00,4.59,14259,Germany,9.18,2011-04,2011,Saturday
536394,22195,LARGE HEART MEASURING SPOONS,1,2011-04-02 17:24:00,1.36,14259,Germany,1.36,2011-04,2011,Saturday
536394,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-04-02 17:24:00,1.71,14259,Germany,6.84,2011-04,2011,Saturday
536394,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-04-02 17:24:00,1.62,14259,Germany,9.72,2011-04,2011,Saturday
536394,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-04-02 17:24:00,4.25,14259,Germany,17.0,2011-04,2011,Saturday
536394,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-04-02 17:24:00,8.24,14259,Germany,98.88,2011-04,2011,Saturday
536394,22196,SMALL HEART MEASURING SPOONS,2,2011-04-02 17:24:00,0.86,14259,Germany,1.72,2011-04,2011,Saturday
536394,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-04-02 17:24:00,2.27,14259,Germany,2.27,2011-04,2011,Saturday
536395,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-11-16 12:14:00,4.52,13086,United Kingdom,18.08,2011-11,2011,Wednesday
536395,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-11-16 12:14:00,4.32,13086,United Kingdom,17.28,2011-11,2011,Wednesday
536395,71053,WHITE METAL LANTERN,6,2011-11-16 12:14:00,3.24,13086,United Kingdom,19.44,2011-11,2011,Wednesday
536395,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-11-16 12:14:00,9.99,13086,United Kingdom,19.98,2011-11,2011,Wednesday
536395,22310,IVORY KNITTED MUG COSY,3,2011-11-16 12:14:00,1.7,13086,United Kingdom,5.1,2011-11,2011,Wednesday
536395,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-16 12:14:00,1.9,13086,United Kingdom,1.9,2011-11,2011,Wednesday
536395,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-16 12:14:00,7.04,13086,United Kingdom,7.04,2011-11,2011,Wednesday
536395,21212,PACK OF 72 SKULL CAKE CASES,2,2011-11-16 12:14:00,2.87,13086,United Kingdom,5.74,2011-11,2011,Wednesday
536395,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-11-16 12:14:00,4.33,13086,United Kingdom,17.32,2011-11,2011,Wednesday
536395,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-11-16 12:14:00,2.12,13086,United Kingdom,8.48,2011-11,2011,Wednesday
536395,47566,PARTY BUNTING,24,2011-11-16 12:14:00,4.76,13086,United Kingdom,114.24,2011-11,2011,Wednesday
536396,21754,HOME BUILDING BLOCK WORD,2,2011-10-24 14:44:00,5.83,14394,United Kingdom,11.66,2011-10,2011,Monday
536396,23203,JUMBO BAG BAROQUE BLACK WHITE,2,2011-10-24 14:44:00,1.88,14394,United Kingdom,3.76,2011-10,2011,Monday
536396,48187,DOORMAT FAIRY CAKE,48,2011-10-24 14:44:00,7.34,14394,United Kingdom,352.32,2011-10,2011,Monday
536396,22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011-10-24 14:44:00,9.49,14394,United Kingdom,56.94,2011-10,2011,Monday
536396,22615,SET OF 6 WOODLAND PAPER PLATES,3,2011-10-24 14:44:00,3.34,14394,United Kingdom,10.02,2011-10,2011,Monday
536397,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2010-12-26 17:47:00,10.61,16415,Germany,10.61,2010-12,2010,Sunday
536397,48187,DOORMAT FAIRY CAKE,1,2010-12-26 17:47:00,6.96,16415,Germany,6.96,2010-12,2010,Sunday
536397,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2010-12-26 17:47:00,4.47,16415,Germany,17.88,2010-12,2010,Sunday
536397,22632,HAND WARMER RED POLKA DOT,12,2010-12-26 17:47:00,1.93,16415,Germany,23.16,2010-12,2010,Sunday
536397,84406B,CREAM CUPID HEARTS COAT HANGER,2,2010-12-26 17:47:00,2.74,16415,Germany,5.48,2010-12,2010,Sunday
536397,21212,PACK OF 72 SKULL CAKE CASES,1,2010-12-26 17:47:00,2.96,16415,Germany,2.96,2010-12,2010,Sunday
536397,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-12-26 17:47:00,9.94,16415,Germany,19.88,2010-12,2010,Sunday
536397,22745,POPPY'S PLAYHOUSE BEDROOM,3,2010-12-26 17:47:00,2.04,16415,Germany,6.12,2010-12,2010,Sunday
536397,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2010-12-26 17:47:00,6.95,16415,Germany,83.4,2010-12,2010,Sunday
536397,47566,PARTY BUNTING,6,2010-12-26 17:47:00,4.89,16415,Germany,29.34,2010-12,2010,Sunday
536397,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2010-12-26 17:47:00,2.14,16415,Germany,2.14,2010-12,2010,Sunday
536397,21777,RECIPE BOX WITH METAL HEART,2,2010-12-26 17:47:00,8.51,16415,Germany,17.02,2010-12,2010,Sunday
536398,22615,SET OF 6 WOODLAND PAPER PLATES,3,2011-03-26 14:54:00,3.21,16911,United Kingdom,9.63,2011-03,2011,Saturday
536398,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-03-26 14:54:00,1.96,16911,United Kingdom,7.84,2011-03,2011,Saturday
536398,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2011-03-26 14:54:00,4.41,16911,United Kingdom,26.46,2011-03,2011,Saturday
536398,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-03-26 14:54:00,6.52,16911,United Kingdom,6.52,2011-03,2011,Saturday
536398,71053,WHITE METAL LANTERN,24,2011-03-26 14:54:00,3.54,16911,United Kingdom,84.96,2011-03,2011,Saturday
536398,21755,LOVE BUILDING BLOCK WORD,1,2011-03-26 14:54:00,6.47,16911,United Kingdom,6.47,2011-03,2011,Saturday
536398,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-03-26 14:54:00,3.54,16911,United Kingdom,7.08,2011-03,2011,Saturday
536398,21754,HOME BUILDING BLOCK WORD,1,2011-03-26 14:54:00,6.23,16911,United Kingdom,6.23,2011-03,2011,Saturday
536398,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-03-26 14:54:00,3.0,16911,United Kingdom,6.0,2011-03,2011,Saturday
536398,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-03-26 14:54:00,2.03,16911,United Kingdom,2.03,2011-03,2011,Saturday
536398,22196,SMALL HEART MEASURING SPOONS,2,2011-03-26 14:54:00,0.82,16911,United Kingdom,1.64,2011-03,2011,Saturday
536398,22196,SMALL HEART MEASURING SPOONS,4,2011-03-26 14:54:00,0.86,16911,United Kingdom,3.44,2011-03,2011,Saturday
536398,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-03-26 14:54:00,1.83,16911,United Kingdom,7.32,2011-03,2011,Saturday
536399,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-06-27 12:02:00,1.98,18000,United Kingdom,1.98,2011-06,2011,Monday
536399,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-06-27 12:02:00,6.51,18000,United Kingdom,26.04,2011-06,2011,Monday
536399,22196,SMALL HEART MEASURING SPOONS,3,2011-06-27 12:02:00,0.92,18000,United Kingdom,2.76,2011-06,2011,Monday
536399,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-06-27 12:02:00,3.42,18000,United Kingdom,3.42,2011-06,2011,Monday
536399,22633,HAND WARMER UNION JACK,6,2011-06-27 12:02:00,2.02,18000,United Kingdom,12.12,2011-06,2011,Monday
536399,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-06-27 12:02:00,8.03,18000,United Kingdom,24.09,2011-06,2011,Monday
536399,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-27 12:02:00,13.97,18000,United Kingdom,13.97,2011-06,2011,Monday
536399,21777,RECIPE BOX WITH METAL HEART,1,2011-06-27 12:02:00,7.84,18000,United Kingdom,7.84,2011-06,2011,Monday
536399,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-06-27 12:02:00,2.89,18000,United Kingdom,17.34,2011-06,2011,Monday
536399,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-06-27 12:02:00,2.89,18000,United Kingdom,2.89,2011-06,2011,Monday
536400,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-02-14 17:00:00,1.86,14617,Germany,5.58,2011-02,2011,Monday
536400,85099B,JUMBO BAG RED RETROSPOT,12,2011-02-14 17:00:00,1.88,14617,Germany,22.56,2011-02,2011,Monday
536400,22632,HAND WARMER RED POLKA DOT,6,2011-02-14 17:00:00,1.76,14617,Germany,10.56,2011-02,2011,Monday
536400,22310,IVORY KNITTED MUG COSY,1,2011-02-14 17:00:00,1.71,14617,Germany,1.71,2011-02,2011,Monday
536400,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2011-02-14 17:00:00,4.07,14617,Germany,16.28,2011-02,2011,Monday
536400,22195,LARGE HEART MEASURING SPOONS,1,2011-02-14 17:00:00,1.21,14617,Germany,1.21,2011-02,2011,Monday
536401,47566B,TEA TIME PARTY BUNTING,6,2011-08-20 17:06:00,4.73,16048,United Kingdom,28.38,2011-08,2011,Saturday
536401,22195,LARGE HEART MEASURING SPOONS,3,2011-08-20 17:06:00,1.24,16048,United Kingdom,3.72,2011-08,2011,Saturday
536401,71053,WHITE METAL LANTERN,2,2011-08-20 17:06:00,3.25,16048,United Kingdom,6.5,2011-08,2011,Saturday
536401,22615,SET OF 6 WOODLAND PAPER PLATES,1,2011-08-20 17:06:00,3.42,16048,United Kingdom,3.42,2011-08,2011,Saturday
536401,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-20 17:06:00,1.87,16048,United Kingdom,1.87,2011-08,2011,Saturday
536401,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-20 17:06:00,12.4,16048,United Kingdom,12.4,2011-08,2011,Saturday
536402,23200,JUMBO BAG VINTAGE RED PAISLEY,2,2011-09-07 13:24:00,2.0,17239,United Kingdom,4.0,2011-09,2011,Wednesday
536402,22633,HAND WARMER UNION JACK,4,2011-09-07 13:24:00,1.99,17239,United Kingdom,7.96,2011-09,2011,Wednesday
536402,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-09-07 13:24:00,3.12,17239,United Kingdom,3.12,2011-09,2011,Wednesday
536402,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-09-07 13:24:00,2.11,17239,United Kingdom,4.22,2011-09,2011,Wednesday
536402,23200,JUMBO BAG VINTAGE RED PAISLEY,4,2011-09-07 13:24:00,1.97,17239,United Kingdom,7.88,2011-09,2011,Wednesday
536402,21755,LOVE BUILDING BLOCK WORD,4,2011-09-07 13:24:00,6.03,17239,United Kingdom,24.12,2011-09,2011,Wednesday
536402,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2011-09-07 13:24:00,7.38,17239,United Kingdom,29.52,2011-09,2011,Wednesday
536402,23203,JUMBO BAG BAROQUE BLACK WHITE,6,2011-09-07 13:24:00,1.87,17239,United Kingdom,11.22,2011-09,2011,Wednesday
536402,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-09-07 13:24:00,7.76,17239,United Kingdom,31.04,2011-09,2011,Wednesday
536402,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-09-07 13:24:00,7.23,17239,United Kingdom,21.69,2011-09,2011,Wednesday
536403,22617,SET OF 6 WOODLAND NAPKINS,4,2011-09-14 13:42:00,3.64,13347,United Kingdom,14.56,2011-09,2011,Wednesday
536403,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-09-14 13:42:00,10.35,13347,United Kingdom,20.7,2011-09,2011,Wednesday
536403,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-09-14 13:42:00,3.03,13347,United Kingdom,3.03,2011-09,2011,Wednesday
536403,23203,JUMBO BAG BAROQUE BLACK WHITE,1,2011-09-14 13:42:00,1.92,13347,United Kingdom,1.92,2011-09,2011,Wednesday
536403,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-09-14 13:42:00,2.97,13347,United Kingdom,17.82,2011-09,2011,Wednesday
536403,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-09-14 13:42:00,2.9,13347,United Kingdom,5.8,2011-09,2011,Wednesday
536403,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-09-14 13:42:00,3.23,13347,United Kingdom,19.38,2011-09,2011,Wednesday
536403,47566B,TEA TIME PARTY BUNTING,3,2011-09-14 13:42:00,5.2,13347,United Kingdom,15.6,2011-09,2011,Wednesday
536403,22423,REGENCY CAKESTAND 3 TIER,6,2011-09-14 13:42:00,13.89,13347,United Kingdom,83.34,2011-09,2011,Wednesday
536404,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-19 12:58:00,2.11,15129,United Kingdom,6.33,2011-04,2011,Tuesday
536404,22615,SET OF 6 WOODLAND PAPER PLATES,4,2011-04-19 12:58:00,3.24,15129,United Kingdom,12.96,2011-04,2011,Tuesday
536404,71053,WHITE METAL LANTERN,3,2011-04-19 12:58:00,3.27,15129,United Kingdom,9.81,2011-04,2011,Tuesday
536405,21977,PACK OF 60 PINK PAISLEY CAKE CASES,12,2011-05-24 10:23:00,3.07,14898,United Kingdom,36.84,2011-05,2011,Tuesday
536405,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2011-05-24 10:23:00,1.65,14898,United Kingdom,4.95,2011-05,2011,Tuesday
536405,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-05-24 10:23:00,7.58,14898,United Kingdom,30.32,2011-05,2011,Tuesday
536405,85116,BLACK CANDELABRA T-LIGHT HOLDER,2,2011-05-24 10:23:00,2.19,14898,United Kingdom,4.38,2011-05,2011,Tuesday
536405,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-05-24 10:23:00,2.23,14898,United Kingdom,2.23,2011-05,2011,Tuesday
536405,22617,SET OF 6 WOODLAND NAPKINS,4,2011-05-24 10:23:00,3.26,14898,United Kingdom,13.04,2011-05,2011,Tuesday
536405,21212,PACK OF 72 SKULL CAKE CASES,4,2011-05-24 10:23:00,3.02,14898,United Kingdom,12.08,2011-05,2011,Tuesday
536405,84406B,CREAM CUPID HEARTS COAT HANGER,48,2011-05-24 10:23:00,2.7,14898,United Kingdom,129.6,2011-05,2011,Tuesday
536406,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-05-04 11:49:00,9.94,13470,United Kingdom,9.94,2011-05,2011,Wednesday
536406,22617,SET OF 6 WOODLAND NAPKINS,2,2011-05-04 11:49:00,3.29,13470,United Kingdom,6.58,2011-05,2011,Wednesday
536406,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,6,2011-05-04 11:49:00,3.84,13470,United Kingdom,23.04,2011-05,2011,Wednesday
536406,48187,DOORMAT FAIRY CAKE,12,2011-05-04 11:49:00,6.8,13470,United Kingdom,81.6,2011-05,2011,Wednesday
536407,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,2011-07-24 09:55:00,2.98,14910,United Kingdom,8.94,2011-07,2011,Sunday
536408,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2010-12-11 13:10:00,6.5,17409,United Kingdom,39.0,2010-12,2010,Saturday
536408,22310,IVORY KNITTED MUG COSY,2,2010-12-11 13:10:00,1.68,17409,United Kingdom,3.36,2010-12,2010,Saturday
536408,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-11 13:10:00,7.72,17409,United Kingdom,15.44,2010-12,2010,Saturday
536408,21777,RECIPE BOX WITH METAL HEART,6,2010-12-11 13:10:00,7.82,17409,United Kingdom,46.92,2010-12,2010,Saturday
536408,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-12-11 13:10:00,3.48,17409,United Kingdom,3.48,2010-12,2010,Saturday
536408,22356,CHARLOTTE BAG SUKI DESIGN,6,2010-12-11 13:10:00,1.62,17409,United Kingdom,9.72,2010-12,2010,Saturday
536408,48187,DOORMAT FAIRY CAKE,6,2010-12-11 13:10:00,7.5,17409,United Kingdom,45.0,2010-12,2010,Saturday
536409,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-01-22 10:16:00,1.8,13962,United Kingdom,7.2,2011-01,2011,Saturday
536409,85099B,JUMBO BAG RED RETROSPOT,3,2011-01-22 10:16:00,2.13,13962,United Kingdom,6.39,2011-01,2011,Saturday
536409,23200,JUMBO BAG VINTAGE RED PAISLEY,6,2011-01-22 10:16:00,2.07,13962,United Kingdom,12.42,2011-01,2011,Saturday
536409,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,12,2011-01-22 10:16:00,2.05,13962,United Kingdom,24.6,2011-01,2011,Saturday
536410,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-05-15 13:09:00,2.04,15948,United Kingdom,12.24,2011-05,2011,Sunday
536410,21212,PACK OF 72 SKULL CAKE CASES,3,2011-05-15 13:09:00,2.83,15948,United Kingdom,8.49,2011-05,2011,Sunday
536410,21754,HOME BUILDING BLOCK WORD,1,2011-05-15 13:09:00,6.06,15948,United Kingdom,6.06,2011-05,2011,Sunday
536410,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-05-15 13:09:00,7.25,15948,United Kingdom,7.25,2011-05,2011,Sunday
536410,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-05-15 13:09:00,7.97,15948,United Kingdom,23.91,2011-05,2011,Sunday
536410,23200,JUMBO BAG VINTAGE RED PAISLEY,24,2011-05-15 13:09:00,2.02,15948,United Kingdom,48.48,2011-05,2011,Sunday
536410,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-05-15 13:09:00,2.8,15948,United Kingdom,16.8,2011-05,2011,Sunday
536410,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-05-15 13:09:00,2.1,15948,United Kingdom,4.2,2011-05,2011,Sunday
536410,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-05-15 13:09:00,1.85,15948,United Kingdom,3.7,2011-05,2011,Sunday
536410,21777,RECIPE BOX WITH METAL HEART,1,2011-05-15 13:09:00,8.72,15948,United Kingdom,8.72,2011-05,2011,Sunday
536411,47566,PARTY BUNTING,12,2011-04-06 15:28:00,4.97,16639,United Kingdom,59.64,2011-04,2011,Wednesday
536412,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-05-23 17:03:00,3.39,17514,United Kingdom,10.17,2011-05,2011,Monday
536412,22112,CHOCOLATE HOT WATER BOTTLE,4,2011-05-23 17:03:00,6.7,17514,United Kingdom,26.8,2011-05,2011,Monday
536412,22423,REGENCY CAKESTAND 3 TIER,2,2011-05-23 17:03:00,13.78,17514,United Kingdom,27.56,2011-05,2011,Monday
536412,21212,PACK OF 72 SKULL CAKE CASES,12,2011-05-23 17:03:00,3.1,17514,United Kingdom,37.2,2011-05,2011,Monday
536412,21754,HOME BUILDING BLOCK WORD,4,2011-05-23 17:03:00,6.52,17514,United Kingdom,26.08,2011-05,2011,Monday
536412,22615,SET OF 6 WOODLAND PAPER PLATES,4,2011-05-23 17:03:00,3.27,17514,United Kingdom,13.08,2011-05,2011,Monday
536412,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-05-23 17:03:00,7.62,17514,United Kingdom,15.24,2011-05,2011,Monday
536412,21777,RECIPE BOX WITH METAL HEART,4,2011-05-23 17:03:00,8.52,17514,United Kingdom,34.08,2011-05,2011,Monday
536412,22195,LARGE HEART MEASURING SPOONS,4,2011-05-23 17:03:00,1.21,17514,United Kingdom,4.84,2011-05,2011,Monday
536412,22356,CHARLOTTE BAG SUKI DESIGN,2,2011-05-23 17:03:00,1.66,17514,United Kingdom,3.32,2011-05,2011,Monday
536412,85099B,JUMBO BAG RED RETROSPOT,2,2011-05-23 17:03:00,2.13,17514,United Kingdom,4.26,2011-05,2011,Monday
536412,85116,BLACK CANDELABRA T-LIGHT HOLDER,48,2011-05-23 17:03:00,2.06,17514,United Kingdom,98.88,2011-05,2011,Monday
536412,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-05-23 17:03:00,1.63,17514,United Kingdom,9.78,2011-05,2011,Monday
536413,47566B,TEA TIME PARTY BUNTING,2,2011-09-03 16:02:00,4.8,17768,United Kingdom,9.6,2011-09,2011,Saturday
536413,47566,PARTY BUNTING,4,2011-09-03 16:02:00,4.84,17768,United Kingdom,19.36,2011-09,2011,Saturday
536413,47566B,TEA TIME PARTY BUNTING,1,2011-09-03 16:02:00,5.3,17768,United Kingdom,5.3,2011-09,2011,Saturday
536413,23199,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-09-03 16:02:00,1.87,17768,United Kingdom,3.74,2011-09,2011,Saturday
